artist_id,artist_name 
92957,Flight Facilities
92709,Finzy Kontini
839639,弗雷德乐队FD5
56799,Flipsyde
56793,FM Static
56786,Fountains of Wayne
92972,Format:B
56989,Fade
92909,ForeverLive
56781,Foo Fighters
92851,Foesum
869026,Fickle Friends
92449,First Aid Kit
93082,F.O.O.L.
92448,Foals
92440,Flunk
92461,Fanfarlo
56807,Foreigner
709041,Futuristic Polar Bears
92967,For King & Country
129272,Fugees
12122026,faeriey
92978,Flyingdeadman
1038012,FitnessGlo
218516,Finger & Kadel
92451,Freedom Call
92899,Falling In Reverse
57319,Fu-Schnickens
92445,Fourplay
92570,Force of Nature
92664,Fortune
92700,Films
92924,Foreign Beggars
1182182,FAT & SLIM
1188009,FadeX
56810,Firehouse
1031007,Full Crate x Mar
11972019,Ftureable
92441,Fleet Foxes
92469,Freemasons
33416,Final Days Society
56970,Freescha
12916029,FKnA
92525,Forgotten Winter
92456,Funkadelic
136333,Fate
93162,Foxygen
56790,Faithless
794112,FMLYBND
92498,Fragments Of Winter
143503,Fiesta
335917,Fabio Amoroso & Mila
92867,French Horn Rebellion
57343,Friction
129630,Four Tops
57734,Flower
784496,Flatbush Zombies
92455,Friendly Fires
92518,Fly
92788,Flipside
93186,Groove Coverage
58424,Grey
93187,Green Day
1085102,Gamper & Dadoni
93226,Glee Cast
851397,Galantis
93183,Guns N' Roses
742298,GHASTLY
905068,Great Good Fine OK
93185,Gorillaz
93494,Goldfish
847346,Glass Animals
255484,GTA
93196,Gotthard
93190,Gregorian Chants
827733,Glamrock Brothers
1156401,GLADES
762398,Gorgon City
11996116,Goblins from Mars
33860,Gym Class Heroes
33892,Gipsy Kings
1178191,Geo Da Silva & Jack Mazzoni
93193,Goldfrapp
897056,Gargantuan Music
93438,Guitarra Azul
1053291,GEMINI
93607,Girl On Fire
861644,Glowinthedark
791285,Glass Towers
1191208,Golden Daze
93184,God Is An Astronaut
93214,Gerry & the Pacemakers
58020,Group 1 Crew
1137027,Groove Addicts
964318,Golden Coast
744059,Gent & Jawns
58156,Gemini
58252,Gang Starr
93188,Good Charlotte
130565,Goo Goo Dolls
93502,Grouplove
93191,Godspeed You! Black Emperor
93200,Great White
1149032,gemineyes
1146067,Gustavo B O & Sorrock
34025,George Baker Selection
12087103,Geowulf
34237,Green Sun
58978,Grandmaster Flash & the Furious Five
93192,Gotan Project
711604,Gloryhammer
1124518,Giacca & Flores
129530,Gossip
12323133,Gipsy Casual
93365,Geographer
93189,Garbage
93415,Gaoler's Daughter
93217,Gloriana
12061090,G Girls
93202,G-Unit
93459,Get Scared
93208,Giulia y Los Tellarini
33882,Groove Armada
93558,Grits
57972,Grateful Dead
93206,Girlicious
851596,Grizfolk
93277,Goonies Never Say Die
12387036,Greta Van Fleet
93370,Global Deejays
918036,Gengahr 
93428,Golden Receivers
58039,Guy
131891,Gelka
93210,Galaxie 500
57966,Godsmack
93201,Genesis
799018,Gewandhausorchester Leipzig
132480,Gibson Brothers
93238,Giant
93730,Garforth And Myers
133314,Generationals
33851,Graveworm
93469,G-Swing
93668,Griff Trio
93232,Gladys Knight & the Pips
33857,Great Lake Swimmers
93198,Grizzly Bear
93195,Gang of Four
58257,Goodie Mob
1137211,Gaarden & Coots
93306,Girls
833062,Germein Sisters
34201,Grand Avenue
1161052,GL
93627,Gold Fields
93379,Girls Names
1135089,Gracenote
57961,Girls Aloud
93381,Giovanni
59234,Hanson
94115,Hotel Saint George
94043,Hurts
34518,Hawk Nelson
93774,Hello Saferide
60221,Halestorm
835002,Hillsong Young And Free
93928,Hot Chelle Rae
93826,Hedley
1043346,Hi-Finesse
93778,Hooverphonic
59249,Highland
93780,Hollywood Undead
392094,Hollywood Ending
93805,HiM
1102151,Hey Violet
93920,Hyper Crush
93903,Happy Days
1087232,Her
34508,Hinder
131986,Hilight Tribe
1039482,Holl & Rush
449395,Hudson Taylor
12355141,Hovvdy
94432,HAIM
1115140,H. P. Lovecraft Historical Society
94199,Halcyon
34512,Helloween
1039726,HomeTown 
93793,Hermes House Band
894063,Home Free
93924,Hypomanie
59334,House of Pain
34510,Hoobastank
1078074,Hounds
94160,Haranga
839913,Horse Head
13707251,HammAli & Navai
12975445,Huncho Jack
93777,Haggard
93775,Hope Sandoval & The Warm Inventions
966068,Hotlane
94312,High Highs
93801,Half Moon Run
813243,Hollow Point Heroes
12062326,Hate Drugs
93781,Hey Monday
1156343,Haxon & Rush
973089,How to count one to ten 
94307,Houses
94202,Hyland
102320,Halifax Pier
93783,Hot Chip
59248,Heart
93785,Husky Rescue
93925,Ham Sandwich
1087418,How I Became the Bomb
12399051,Hearts & Colors
844785,Hippo Campus
840011,Hot Since 82
93779,Hammerfall
94193,Homestuck
94034,Hillsong United
59616,Hella
12074998,Hamilton Leithauser + Rostam
93782,Hammock
783060,Hepsi
93799,Ha-Ash
93956,Hundredth
139540,Helen
94321,Henrik Birk Aaboe & Klaus Tølbøll Sørensen
1193190,Hugo & Luigi
94017,Hasta La Otra México!
793035,HIIO
1038038,HOLYCHILD
60230,Heavy Bones
93817,Hadouken!
94127,Hermanos Inglesos
93853,H.E.A.T.
817043,HBK Gang
94379,Hundred Waters
12250152,Harakiri for the sky
688176,Hot Natured
94348,HighasaKite
13951199,Hit The Button Karaoke
93776,Health
148500,Harakiri
94266,Hawkboy
34801,Heaven Shall Burn
93788,Hot Hot Heat
59240,Hole
94216,HOME
34606,Huey Lewis And The News
94024,Hildr valkyrie
93838,Half String
93968,Hypnotic Brass Ensemble
132542,Harold Melvin & The Blue Notes
94022,Hana
832832,HB
12492061,Honey Hahs
94779,Imagine Dragons
94730,ItaloBrothers
94773,Icona Pop
94739,Icon For Hire
93292,Isbells
94459,Il Divo
692001,Ivan & Alyosha
129314,Instrumental
12047412,I Am Karate
13128157,Ida Red
94649,I Am Arrows
1063011,Innertier
35050,Iron Maiden
1045109,I Prevail 
35055,Immanu El
35044,Infected Mushroom
60354,In Flames
94740,I
94692,IT BOYS!
94646,In Tune
94931,I Am No Hero
94656,IIO
94460,I Hate This Place
35052,Insomnium
60360,In This Moment
35066,Irene
94468,I See Stars
94622,I Spell it Nature
1150135,Ido B & Zooki
94824,I Hate You Just Kidding
35094,I Monster
94664,Incise
60365,INXS
983014,Israel Philharmonic Orchestra
94868,In Transmission
94762,Industries Of The Blind
129979,Il Giardino Armonico
132625,I Musici
60823,Infernal
94898,I Salonisti
94541,Iko
94889,iamamiwhoami
12054568,Ider 
94834,iamsleepless
94947,Inka Projection
94638,Indians
94461,Ivy
94707,Ivory
791123,Infinity Crush
94913,If Anything Happens To The Cat
94472,I·LIKE·TRAINS
94786,IL Volo
94463,Incognito
94797,Ivyrise
94458,Interpol
12046777,Ivy Lab
827368,Isqa
60371,Immortal
897140,Isaac & F8trix
60605,I Killed the Prom Queen
157366,Itzhak Perlman/Samuel Sanders
94866,Imperial Mammoth
94581,In Credo
932055,I Know Leopard
94652,Ishi
35197,Il Rumore del Fiore di Carta
1047254,ICON Trailer Music
60822,Il Etait une Fois
343041,Issues
94764,Improved Sound Limited
60710,Israel Vibration
155051,I Gufi
60777,Iron Savior
94480,I Was a King
60835,Illapu
60635,Iris
94462,Incubus
1050526,I Am They 
35132,Illdisposed
35062,If These Trees Could Talk
60429,Ike And Tina Turner
35048,Ill Niño
94507,Instra:Mental
60370,Insane Clown Posse
35059,Indochine
1047030,IOWA
94768,Iroha
776656,Its BJ 
94637,Ideas
94498,Intense
94743,I Will Kill Chita
1039966,In Sanity
94628,I Am Not Lefthanded
133459,I Love You! Project
94517,Impressions of Winter
94663,Incendio
94563,Idisenfluch
94538,Ira
94469,Iron Butterfly
94620,Ice Nine Kills
94968,Joan Jett & the Blackhearts
1015289,Jack Ü
95089,Jodymoon
947051,Jewelz & Sparks
647673,Jack & Jack
12007242,JJ Weeks Band
136571,Joe Strummer & The Mescaleros
35494,Jedi Mind Tricks
794125,Jungle
94966,Jonas Brothers
95068,Jedward
94975,JLS
1192232,Jaxx & Vega
129526,Jackson 5
12355581,Jordan Maxwell
12312412,Jubel
94971,Joy Division
1182946,Juan Alcaraz
95027,Jon Young & J. Cash
155083,Jack Jezzro And Friends
95019,Jack Rabbit Slim
1005022,JETFIRE
61313,Jay & the Americans
35427,Justice
35365,Judas Priest
95005,Jesse & Joy
36663,Journey
94965,Jet
95002,Junip
840265,jackie trash
1177034,Juno Im Park
60982,Jurassic 5
35348,Jazzamor
1094354,J.G.F.
95186,Jaded
95188,John Morris
60934,Jimmy Eat World
60949,Jefferson Airplane
12006157,Jazz Piano Bar Academy
94984,Joywave
61020,Jon Spencer Blues Explosion
12202195,Jones & Brock
95130,Jabbawockeez
95175,Joe Robinson
95237,Jon Richards
95200,Jerusalem Quartet
95147,Jesus Culture
95133,Justice Crew
12047244,Juxtaposition
964317,JUDE
1025152,JA
94973,Juli
12074829,Junge Junge
95080,Jennie Tebler's Out Of Oblivion
95141,Julliet
61624,Jane
155358,Jean-Baptiste Mari
87355,Julian’s Lullaby
35455,Jazz Liberatorz
896692,JTR
94974,Jagged Edge
95105,Johnny Richter
94988,Jeff Healey
95125,Jedd Hughes
61163,J. Geils Band
95057,Joseph LoDuca
61564,Juno Reactor
905879,Jimmy Hart & JJ Maguire
95193,Jenix
94967,Japan
94982,Jesse Matheson
61341,Jarabe de Palo
11994027,J.U.S.T.I.C.E. League
94976,Jethro Tull
975351,Jonathan Edelblut
149144,Jumper
787047,Joy Wellboy
1112001,Jule Vera
94977,Jazzanova
95022,Jeden Osiem L
1190070,JT Crown 
95267,JON MCXRO
60946,Jane's Addiction
95254,Jupiter
130435,Jeremy
60973,Johnny Hates Jazz
61268,Jodeci
61246,Jellyfish
61157,Jan & Dean
101420,J.R.A.
95109,Jaill
95008,Jeff Lorber Fusion
61066,Jaguares
1120194,Jetski Safari
158658,Jakub Prachar
95189,Jada
799083,J(ay).A.D
61254,Jade
37177,Josh Rouse And The Long Vacations
95202,Jack and White
208915,Krewella
727007,Kodaline
38057,Kill The Noise
37615,Knife Party
1147015,Kaleo
1181340,Kids United
95278,Keane
37517,Kings of Convenience
1094081,Kris Kross Amsterdam
63287,Kingsfoil
858456,Kero Kero Bonito 
95322,Kidz Bop Kids
37544,Kutless
1054126,Kicks N Licks
185666,Klaypex
153001,Karmin
370675,Koven
936040,Kasbo
95280,Kate & Ben
95277,Korn
805367,Kirby's Dream Band
62897,Kiss
421099,Kazaky
95282,Kyte
95407,Kaoma
95276,Kent
957133,Krane
95336,Kool & the Gang
908169,Kongos
784021,Keys N Krates
12041080,KING
95385,Koan
1156127,Kilian & Jo
95285,King Crimson
1074002,Killer Tracks
11992200,Kevin Karla&La Banda
95279,Kraftwerk
823060,Kadebostany
95310,Krokus
95275,Kasabian
63170,Kris Kross
332372,Klangkarussell
862100,Kye Kye
62886,Korpiklaani
12023420,KINGDM
37522,Kings of Leon
95301,KC And The Sunshine Band
95281,Kalmah
1161184,KNA Connected
450740,Karaoke Diamonds
156731,Kensington
131914,Koan Sound
1046062,Kadie Elder
95290,Kansas
63387,Kraak & Smaak
37526,Koop
977076,Kalin and Myles
37530,Killswitch Engage
63117,Kix
742356,Kid Astray
1084306,Kiske / Somerville
1024288,Kingfisher Sky
688685,karetus
95309,Kottonmouth Kings
12302052,kidsongs
95274,Kaiser Chiefs
12450185,Kalide
12008076,Kooly Bros
759396,Kate Boy
102110,Kronos Quartet
95360,Kontakte
833055,King Gizzard & The Lizard Wizard
1025190,Konzerthaus Kammerorchester Berlin
12036149,K K
377302,Kid Francescoli
95374,Kapel Maister
129346,Karaoke - Ameritz
95449,Kila
95296,Karmina
62906,Krypteria
835014,Kyro & Bomber
156869,Kudasai
130131,Kings of Tomorrow
935102,king the kid
62930,Kamelot
95283,Kid Loco
87775,KANONADA
95287,Kreator
12040032,Kllo
1120100,KPM Music
1018112,Kid Runner
1124502,KOLAJ
95400,Keldian
792185,KEEZY 
95399,Kauan
12311426,Kairyuu
132280,Karen
1182508,King Kong Music
791265,Ken Ashcorp
130652,Kamaya Painters
95439,Linkin Park
96072,Little Mix
95748,Lovestoned
12096064,Loud Luxury
999460,LANY
95456,Lady Antebellum
38797,Lukas Graham
575566,LSD
95435,Lube
847225,Lost Kings
95442,Lovebugs
38115,Led Zeppelin
95574,LMFAO
1039527,Lucas & Steve
95589,Lucky Twice
1124134,Louis The Child
12408152,Loote
358207,Lush & Simon
12356140,LU2VYK
95914,Lucky Stroke
95774,Lilly Wood & The Prick
96089,Lemâitre
95544,Lollipop
65198,London Philharmonic Orchestra
777778,Lily & Madeleine
1155100,LO
64176,Little Birdy
1077068,LYAR
64144,Lady & Bird
95438,Libera
251595,LEISURE
96193,Lawson
12493654,lovelytheband
95434,Lifehouse
38140,Lexington Bridge
64149,Limp Bizkit
1039647,LNY TNZ
11970037,Luke Da Duke
64917,Litany
38133,Lambchop
976324,L'Orchestra Cinematique
64320,Little Big Town
1081608,Louis Vivet
20287,Lamp
95455,La Oreja de Van Gogh
64188,Loituma
95444,Luar Na Lubre
95454,Late Night Alumni
95443,Lynyrd Skynyrd
95441,Low
95488,Liberty X
94771,lento
11987034,Last Heroes
95778,Lotus
96136,Laos
12370074,Lost Stories
12523047,Ledri Vula
11996232,LANCO
38137,LMNT
38124,Les Petits Chanteurs de Saint-Marc
64499,Los del Rio
95631,Lyriel
12155368,LEVV
95663,Lord of the Lost
789173,Little Daylight
95433,Lake of Tears
95461,Luna
95780,路易斯.范.迪克三重奏
851211,Lilygreen & Maguire
95446,Lunik
95465,Little Dragon
825078,Love & the Outcome
95779,Like a rabbit
95436,Lacrimosa
784297,London Grammar
64549,Looking Glass
38818,Liviu Hodor
38134,Lamb of God
66079,Laid Back
12250,Luna Safari
151421,Luniz
95437,Lush
38766,LYNX
737112,LOUDPVCK
95675,Luminate
95905,Lichtmond
65169,Los Auténticos Decadentes
95509,Lyre le Temps
95515,La Bouche
38128,Lovage
86491,Lord Agheros
12080156,Loving Arms
95458,Leech
96101,Lapalux
95529,Lord Huron
95802,Lowercase Noises
140667,La Mosca Tse Tse
96166,Laster
976217,Little Suns
95445,Lamb
96266,Maroon 5
1132109,Marcus & Martinus
96309,Major Lazer
96269,Michael Learns To Rock
776824,Migos
66344,M2M
947054,Matisse & Sadko
96268,Marilyn Manson
1005048,Marnik
96864,Madcon
96267,Muse
97094,Megan & Liz
96282,Modern Talking
185545,Macklemore & Ryan Lewis
68192,Mako
97176,Minnutes
96810,Marble Sounds
97381,Morrigan
38850,My Chemical Romance
38851,Metallica
893268,MADE IN HEIGHTS
896389,MAGIC!
66359,Mando Diao
96284,Morphine
96298,Mobb Deep
68872,Mono Inc.
11992195,Mild High Club
38859,Mr. Big
97296,Midnight
97193,MDK
1006113,Milk & Bone
96277,Manic Street Preachers
96872,My Darkest Days
12047629,Million Dollar Weekends
1038291,Moses Gunn Collective
97240,Mwk
96272,Mojave 3
905517,Max Elto
96666,Magnetic North
97254,Martian
893440,MKTO
96733,Monk & Neagle
38915,Megaherz
1181694,Morat 
96264,Mazzy Star
96276,Mansun
97461,Mightyfools
12203533,Molly Kate Kestner
96837,Motorama
130705,Master Blaster
1083043,Mykool
858543,Meghan & Lucas
12007418,Møme
96649,Magic Man
96759,Myon
1049856,Mashd N Kutcher
990288,Maga & Tudoran
725048,MUST DIE!
97036,Michael Mind Project
96265,Massive Attack
20452,MONO
964243,Majid Jordan
96270,Mogwai
38861,MGMT
66386,Maybeshewill
66351,Mew
12411143,Mattdeguia
961327,Manotett
66407,Mystery Jets
12053434,Magic Potion
96980,MEN
12369080,Manuel Turizo
97506,Mandinga
1132243,Men I Trust
905458,Martin and the Mall Fighters
867038,MisterWives
68859,Mabel
96280,Mayhem
96632,Mantovani & His Orchestra
38934,Mott the Hoople
13192314,Midnight Kids
38867,Megadeth
102113,Mediæval Bæbes
1070057,machineheart
39138,Marcy Playground
66597,M.O.P.
96988,Marquess
148895,Magic System
11972088,Münchener Bach-Orchester
38912,Moonlit Sailor
97128,Mato Grosso
130764,McFly
1156013,Music Lab Collective
96294,MercyMe
1081937,Myzica
776482,melodysheep 
66375,Morcheeba
96870,Mona
96290,My Sad Captains
783424,MVTH
97516,Nightwish
1018108,Nightcore
98081,Noisestorm
40422,Nickelback
97892,Neo Retros
11972030,Not Your Dope
97521,Nirvana
97600,Nativa
97927,NERVO
40542,Natural
896217,Nico & Vinz
40441,N.E.R.D.
69344,N.W.A
97850,Nick & Simon
98058,Network Music Ensemble
97994,New York Jazz Lounge
1097107,NCT
97520,Nachtblut
97822,Nero
784130,New World Sound
40433,Nouvelle Vague
97513,Nik & Jay
40438,Noah and the Whale
97542,Naughty by Nature
1046193,Nrg band
97515,New Order
97739,New Politics
762404,Neck Deep
297258,Noel Gallagher's High Flying Birds
97637,Nox Arcana
97851,Nova Menco
826072,Neon Jungle
40428,Nine Inch Nails
12408153,New Hope Club
69327,Neil Young & Crazy Horse
97679,Neon Trees
905780,No Hopes
69343,New Kids on the Block
97567,Nine Lashes
742114,NoNoNo
981018,Ninja Tracks
40607,New Boyz
40436,Norther
97672,Noisia
69321,Nick Cave & the Bad Seeds
97584,New Empire
927071,Nameless
774066,Novelists
1019248,Nothing But Thieves
97907,Noah Gundersen
98027,No Clear Mind
782008,Nurbek & Dia
194896,Nari & Milani
69694,Nappy Roots
129486,New Philharmonia Orchestra
97525,Neverstore
97876,Niki & The Dove
97519,Nevertheless
12121313,Nice Legs
97862,New Baccara
13335706,Newclaess
97902,NASA
97632,Northern Lite
1054158,New Beat Fund
69323,No Doubt
97518,NOFX
996233,Northern Sinfonia
69339,Narsilion
97531,Nelson
97654,Nusound
98102,Nive Nielsen & The Deer Children
97985,Nova Era
155975,Nilo Amaro & Seus Cantores De Ebano
69398,Nosotrash
97517,Naomi
1024019,Nexx Chapter
69331,Nickel Creek
97561,Nachtmahr
11970073,No Vacation
97532,No Use for a Name
69626,Needtobreathe
97526,Napalm Death
725181,Nashville Cast
12121371,NVDES
97831,Neverest
97534,Newsboys
40679,Nano
97710,Noughts & Exes
97512,Negative
69547,Next
12107016,New District
12450,Neon
40499,Nesian Mystik
737301,Night Works
1087137,纽约长风中乐团
97596,Neko
40774,Neko Nine
70039,Neo
97528,Noumena
97759,Namco Sound Team
98105,OneRepublic
98351,One Direction
1050128,Oh Wonder
98110,Oasis
139952,One Two
98414,Of Monsters And Men
98423,OMR
839108,Odesza
102077,O-Zone
70478,Overground
12273178,Old Sea Brigade
98474,Only Fate Remains
12492240,Original Broadway Cast of Hamilton
1053212,One Two
70776,Our Last Night
70310,OutKast
70308,Ours
40862,Of Montreal
12073130,Osho
20898,Ogre You Asshole
98305,Otros Aires
794347,Oscar And The Wolf
98473,Oberhofer
896840,Old Dominion
98154,Ordo Funebris
98266,Ost & Kjex
12517,Oliver
155550,Original London Cast
98349,"Overhead, The Albatross"
98124,O.A.R.
906055,OCD: Moosh & Twist
98330,Outlandish
40990,Our Last Hope Lost Hope
132608,Outsiders
87061,奥西波夫俄罗斯民族乐团
98229,On Your Horizon
98434,Oskord
87146,Oak
70312,Over the Rhine
40861,OK GO
98144,One Way
70554,Oomph!
1071025,Overcoats
98308,O'funk'illo
98509,Ocean Towers
1181929,Orchestre Symphonique de Montréal
12213259,Ogün & Ömsen
820697,Orchestra Of The Age Of Enlightenment
98346,OVA
98418,Oceans Apart
98179,Omnium Gatherum
98365,Overseer
40895,O-Town
996271,Orchestre National de l'Opéra de Monte-Carlo
98427,斯德哥尔摩Oscars Motettkor合唱团
70460,Olodum
996203,Orchestre National de la Radiodiffusion Française
98335,Olan Mill
98109,OMD
893072,Omnia
40869,Oceanlab
466066,Okean Elzy
70309,Ophelia's Dream
98399,Orphonic Orchestra
87494,Out Of Sight
40997,Ocean
98240,Outmatch
98108,Opeth
98223,Of Mice & Men
776520,Old Man Canyon
98165,One Less Reason
98230,Ottawan
70320,Ocean Colour Scene
759119,Our Stolen Theory
87382,Our Blistered Horizon
98189,Ougenweide
827445,Olympic Ayres
996015,Orchestre de Paris 
98390,Owl Eyes
98462,Ourlives
12108332,Opia
996300,"Orchestra of the Royal Opera House, Covent Garden"
98111,Otep
70611,Orishas
1191005,Orchestra of the Mariinsky Theatre
98180,Oniric
132657,Orpheus Chamber Orchestra
129252,Ohio Players
98281,O. Children
12046566,Orchestra Sinfonica di Milano Giuseppe Verdi
40881,Other Lives
40875,Old School Freight Train
98116,Overkill
98168,Oh Hiroshima
70350,Old Crow Medicine Show
962211,Oh Honey
98368,Orchestre National de Jazz
958076,OB OBrien 
1181999,Orchestra
98112,Orbital
1032313,Pixie Paris
70840,Passenger
776674,Project 46
99292,Pentatonix
99011,Position Music
818234,Painless Destiny
98541,Pink Floyd
70833,Pink Martini
41153,Pendulum
129001,Panic! At The Disco
964307,Polarheart
960005,PVRIS
99221,Pompeya
99234,Purity Ring
130706,Prezioso
98550,Peter Bjorn and John
1025038,Pep & Rash
71099,Prinzhorn Dance School
70845,Pinback
98794,Pnau
12047249,Paul & Friends
98540,Placebo
804384,Paris & Simo
99094,Piano Tribute Players
98777,Paper Aeroplanes
98539,Pulp
98547,Pet Shop Boys
12234042,Payton//Phillip
12523511,PRETTYMUCH
98542,Pixies
99017,Paris Brune
41129,Paramore
12278971,Piano Covers Club
98665,Powerwolf
131444,Plastik Funk
41182,Passion Pit
99018,Phony Ppl
157414,Philharmonia Orchestra
41144,Phoenix
98546,"Peter, Paul & Mary"
663011,Phunk Investigation
961053,Pentakill
70824,Papa Roach
158027,Phantoms
98804,Part Six
135437,Play-N-Skillz
98543,Plain White T's
98548,Pg.lost
70826,Pantera
98932,PostHaste Music Library
70831,Pearl Jam
604931,Powers
742170,Polyphia
1057223,PM Artist Sessions Project
98575,Peppermoon
1058101,ParanorM̶e̶o̶w̶
857344,Peking Duk
98556,Phantogram
12031126,PREP
881009,Plastic Ono Band 
98913,Praise Baby Collection
1066118,Paint The Sky Red
98573,Parliament
12074482,Play School
98538,Portishead
1180138,PLS&TY
11999041,Penthouse
41216,Pat Metheny Group
70950,Poets of the Fall
71807,Pages
98973,Peterpan
98762,Polar Bear
70842,Public Enemy
98551,Porcupine Tree
70918,Pretty Maids
99110,Patrick Bishop
98818,Phoenix And The Turtle
12073271,Piso 21
99164,Powder! Go Away
99037,Paradise Fears
98563,Procol Harum
102278,POP ETC
258273,Plan B.
1081659,Page Four
71240,Pete Rock & C.L. Smooth
99141,Pravana
41209,Parachute
98766,Pomplamoose
768308,Perturbator
12335079,Pink Elephant
725418,Photographer
905023,Prinze George
41512,Pianochocolate
98806,Periphery
98933,Pascal Pinon
13642290,Peace
98779,Pretty Lights
87288,Pegasus
945030,Paten Locke
12053618,Price & Takis
41906,Queen
41900,Quadro Nuevo
12603031,Quality Control
99369,Quazar
99333,Queensberry
352208,Qulinez
72630,Queens of the Stone Age
131720,Quietdrive
41919,Quartetto Italiano
72680,Quiet Riot
831279,Qtier
99361,Qwan
12073691,Queensland Symphony Orchestra
99358,Quadrat Beat
99354,Queen of Japan
99371,Quartetto Cetra
99372,Quarter
99340,Quadron
99331,Queensrÿche
72629,Quarashi
72655,Quilapayun
72637,Quad City DJ's
12504103,Quartetto d'Archi di Venezia
777657,Quietly Concerned 
99729,Quest Pistols
1047029,Quest Pistols Show
99342,Quiet Company
894041,Qubicon
99326,Qntal
146540,Qattara
99330,Quicksilver Messenger Service
99335,Quench
72643,Quicksand
99328,Quantic and his Combo Bárbaro |
711483,Questionmark Asylum
12506943,Quiet Hollers
99370,Quantica
72670,Quiet Sun
131919,Quadrant
157544,Quincy Conserve
1023060,Q-dance
711484,QQ & Venomus
99364,Qbo
12029188,Quartango
99353,Quarterfly
99344,Quick Quick Danger
792461,Queue_>
156399,Queen vs The Miami Project
99347,Qafas
840093,Quadriga Consort
99359,Quo Vadis
14098546,QUEST
99363,Qarpa
129018,Quatuor mosaïques
99360,Quadra
99338,Quasar
99337,Q4
12278085,Quartonal
12555319,Quality Sound
14584505,Quartet Coyote
12535023,Quincy Jones & His Orchestra
14335049,Quatuor Laqué
12290439,Question
13839057,Qas
12231131,Qaanaaq
13487225,Quinteto Negro La Boca
1113047,圈套
12974089,Quadrilles
861743,Quiet Child
12766041,Quiva
855123,Q0096+6930 
12251245,Quartetto Esterházy
854331,Quiet Sons 
12201013,Quartetto di Cremona
792939,Quanti minoris
954025,Quatuor Artemis
156855,Queen + Paul Rodgers
906033,Quantum Fantay
140991,Quinteto Violado
851709,Quiet Lights
129571,Qitup
799101,qwzczcciizxc
99355,Quintorigo
99377,Querembas
99351,Queen Constance Band
99373,Qluster
72659,Q and Not U
99357,Quiet Parade
14589428,QR
99349,Q-Feel
12772632,Quavo Bandz
99345,Queer Circle
12766044,Quadra Fuzz
99341,Quaisoir
12737880,Quantum Bass
99329,Quimera Music
12531088,Quartetto di Sassofoni Accademia
28299362,Quit Sensation
12451288,Quinteto de la Trova
28259634,Quiescency
99630,R. City
840899,Rixton
981142,Rae Sremmurd
41943,Relient K
99384,Radiohead
99385,Rammstein
99380,Röyksopp
156689,Rio
99722,Rosheen
41927,Red Hot Chili Peppers
99734,Royal Tailor
12251121,Racoon Racoon
1050743,Rico & Miella
12416051,RudeLies
12355744,Raven & Kreyn
72745,Rodrigo y Gabriela
41963,Reik
818671,R5
12355563,R I T U A L
99654,Romantic Saxaphone Quintet
148811,RAC
797199,Robby Hunter Band
72730,Rialto
982039,Resaid
1032116,Riggi & Piros
11976142,RetroVision
99379,Rage Against the Machine
72723,Roxette
99483,Raining and OK
1193291,Ralph Hunter Choir
99382,R.E.M.
604395,Rumors
78202,Ramones
342558,Redondo
99970,Radio Killer
72752,Rainbow
99621,Rökkurró
41932,Rhapsody of Fire
99529,Rebelution
776119,Run The Jewels
72731,Rise Against
12523586,RoseGold
72741,Run-D.M.C.
99864,Ringtone Mania
99465,Rising Girl
99938,Reflex
99471,Rockabye Baby!
99779,Rizzle Kicks
99979,Río Roma
41938,Rascal Flatts
837369,Rezonate
41967,Revolution Renaissance
74442,Runestone
132037,Righteous Brothers
99753,Royal
894030,Royal Scottish National Orchestra
73011,Ruby
1046109,Remix Mogul
99791,Robortom
99717,Ryr
72813,Ruoska
99386,Ride
99788,Rogue Valley
1081111,Reez
1050315,Release The Long Ships 
952184,RVMIRXZ
41959,Rush
87490,Richard Parker
99765,Royal Concertgebouw Orchestra
686015,RÜFÜS
1112005,Rico Richie
768012,Rell Riley
41952,Ratatat
99678,Rocket Miner
99451,Red
99392,Russian Circles
99690,RE:
99444,Rupa & the April Fishes
99778,Ravenscry
99433,Raised By Swans
72728,Rilo Kiley
41983,Rush of Fools
99391,Rogue Wave
357664,Royal Blood
942003,Real Madrid
78771,Raspberries
72729,Rancid
99427,Rage
992083,Royal Liverpool Philharmonic Orchestra
99389,Roxy Music
99782,Regardless of Me
1182173,Ruck P
957123,RÜFÜS DU SOL
783378,Rise At Night
1081841,RÆVE
99639,Ray Hamilton Orchestra
41936,Razorlight
99411,Rednex
99982,RAZ
72756,Ratt
1182169,SeeB
100696,Showtek
42937,Simple Plan
527682,SCNDL
99988,Secret Garden
101736,SIGMA
185017,Simon & Garfunkel
1049232,Sunstroke Project
74640,Skillet
99989,Sum 41
74758,Serebro
200742,Sheppard
986155,SAFIA
1122046,SirenXX
161438,sweetbox
100213,Selena Gomez & The Scene
74636,Spice Girls
101614,Six60
100807,Sky Sailing
100538,SpongeBob Squarepants
1182258,Sleepy Times
99992,Suede
12047902,Space 
43004,Sleeping at Last
942130,Simply Three
1137239,Slander
99994,Scorpions
14701065,Silk City
156023,Sami
1171085,Silver Screen
1087204,Shire Music
42959,Saybia
100850,Swedish House Mafia
132584,State Of The Heart
100003,Slowdive
74614,Savage Garden
99990,Sigur Rós
42968,Shinedown
912065,Stonefox
100066,Sixx: A.M.
101070,Sultan + Shepard
